	response	2	14	25980	57505	9625	18	19	23461	10347	10351	22	1244	8714	5825	5826	6059	9619	84696	140701	58489	11057	63874	137735	80325	80724	33	9744	340485	55331	51554	48	11332	56	23205	81616	80221	197322	2180	2182	51703	123876	348158	54988	84532	55902	59	345651	70	81569	87	88	653857	64431	84517	130399	100	4185	8038	8751	8745	203102	9510	170689	11096	11174	57188	339366	11033	203054	55811	108	112	133	23394	147	155	11047	134265	84632	177	392636	27161	192669	183	23287	185	191	196	57491	9447	9049	122481	158067	11215	9590	9472	57016	8644	207	10000	214	220	219	79087	29929	79053	7840	247	241	115701	250	259173	57463	347902	196394	271	273	25847	29945	51129	253935	287	51479	56172	54467	57037	23253	118932	84079	91074	353322	91526	157567	57182	283373	79722	22881	54443	55107	196527	50636	57719	306	163	8120	1176	10717	23431	320	327	27301	10930	9582	347	348	358	360	364	367	57221	9824	94134	83478	201176	79822	9411	115703	158763	398	128272	115557	389337	7984	9459	54622	10124	10550	55156	83787	93436	100131755	405	9915	406	56938	10095	408	91947	419	421	427	8853	79754	140459	10973	55723	8623	440	259266	151516	28990	84896	83858	60673	55054	115201	84938	64225	475	23200	57130	23400	476	478	482	483	487	490	9914	537	50617	533	523	528	10396	57198	148229	84126	546	6790	9212	6795	26053	10677	60370	567	8706	27087	84002	11041	578	25805	116071	79738	166379	55973	10286	54828	586	53335	597	83875	623	627	57596	55859	80823	8553	79365	80114	55909	79444	641	652	654	657	646	665	91653	51027	79866	221927	672	57795	55299	7862	9024	682	8927	54836	84280	121551	149478	284697	7832	10384	79908	699	705	56913	29071	338761	716	25966	718	719	761	767	768	57685	776	781	55799	93589	785	790	23705	93664	794	10203	255022	119395	811	813	23271	55832	10486	822	440854	726	4076	828	829	830	29775	84433	64921	375307	857	874	11335	23492	79839	165055	130940	284992	343099	55088	28952	83643	84660	80323	79741	64925	124093	60494	79780	114800	440193	60492	6347	8900	890	891	85417	595	9134	899	900	905	9738	2826	401145	10693	8763	919	23607	51293	945	960	4179	961	1043	1604	966	967	971	972	925	22918	10225	991	996	11140	55664	55561	10602	990	157313	113130	83879	55536	55143	64866	1008	1009	28513	1002	983	6792	1030	1033	1040	634	1052	60680	1952	57214	1058	1062	1063	64946	64105	55166	79682	145508	11190	55165	80321	64793	1070	257177	146845	149465	159686	3075	3426	1073	57530	79094	150356	10036	84303	80205	1114	53344	5119	1123	79586	91851	1136	55584	63922	148523	63924	4261	1154	26586	150468	1152	1160	1164	23122	1181	1182	9076	9071	9069	49861	53842	1364	56650	64581	130162	9022	25932	53405	1195	9575	81570	63967	1213	134829	134147	152100	51727	129607	112616	55783	10256	1266	246175	29883	1267	1268	152330	53942	26047	23242	83548	10466	57511	1306	1310	255631	1280	1285	1288	1289	1290	50509	1292	1293	1298	81035	23127	54951	1315	9318	80219	10699	11151	51200	1361	1362	132864	22849	79974	57699	1371	10404	1373	29894	51692	53336	1384	84699	153222	1397	401262	7180	9696	1408	131544	51084	1428	27254	1434	1435	1436	55790	1454	1465	1466	1493	1503	56474	1075	1510	1513	1519	1521	8453	8450	23113	2919	2920	2921	3576	80319	220002	51167	26999	114757	1543	1545	1591	1593	1594	1571	1576	1551	66002	54360	728294	55152	1612	23604	27071	10926	79007	25879	285429	138009	8816	55827	131566	8642	9201	9937	64421	1634	149095	54165	23142	23564	23259	220042	10212	8653	51428	23586	55601	91351	8560	79961	22898	10260	23258	8562	55635	55789	120863	9681	91614	51029	8694	1606	8527	1609	1717	9249	1665	9704	79132	22982	27185	85455	1736	22943	27123	1738	9787	65989	1750	1756	9988	23312	1763	25981	8701	127602	55567	1767	56171	55466	25822	4189	54431	54943	1775	92737	23549	30836	139818	1795	22845	8110	1802	8813	1803	91039	286148	1806	55332	1824	79980	1832	667	25778	51514	1837	23220	53905	90527	56931	1843	128853	1844	1848	79659	51626	83657	1859	8291	1869	1877	124454	64641	1842	1894	80267	10085	1909	1938	80820	2202	80258	1942	22979	54583	1958	1959	26298	1964	83939	5610	9451	8662	3646	1974	317649	56478	1999	22936	9844	255520	2006	54898	79993	23065	2009	2012	219670	2026	55068	22875	59084	8320	23136	54566	57669	4072	2042	2044	2045	2047	2048	2050	2051	7957	2060	54869	94240	2065	51290	285141	27248	79956	54206	405754	114799	157570	2098	9700	54845	2104	23344	54465	2110	23474	84141	2124	2130	9156	10640	54512	2135	2138	2070	2149	2150	2157	80233	51011	151313	23017	90362	63901	374393	84498	220965	317662	167555	728215	729830	26355	84734	284069	27146	84070	9413	54757	56204	144809	84985	222584	128876	81610	171484	2187	2189	55120	57697	2191	84188	55711	355	79675	22868	2195	79633	10826	10516	2200	2201	8789	25827	26234	55336	26267	80204	201456	23219	26273	54455	26271	79368	343413	84824	260436	2232	55527	56929	2241	83706	89846	55785	2246	2253	53834	2273	9457	9896	63979	11259	55033	2287	2312	2317	10211	23768	23767	28982	84256	91010	64778	2339	54914	2348	2353	2354	8061	8928	2308	4303	27086	55572	2307	80144	158326	341640	84978	122786	9758	10468	11167	56884	2517	5349	53827	84248	8326	51343	50486	55632	92579	2549	9846	2562	2565	2571	130589	374378	2590	11226	51809	23193	26330	8522	2622	2520	2629	57704	2632	8729	2633	2634	9648	2643	140687	9615	9518	392255	220032	81544	2669	50628	348654	81577	8836	2687	54826	116254	51659	2697	2705	2707	57165	349149	125111	113263	2731	11010	256710	148979	11146	9340	2744	27165	83468	388323	2747	2752	92292	132158	26205	2764	51053	10672	2770	2773	2778	2781	2791	55970	2792	132789	401647	23015	2804	127845	51026	64689	10223	8733	57678	137964	2262	10082	10457	29933	4935	26996	160897	2845	2827	2861	2863	9290	9052	51704	29899	2878	493869	57476	9402	2888	80000	29841	57822	2897	2905	23426	2870	2896	134266	79774	83743	79792	51527	2934	79712	2958	9330	51454	8908	2995	2996	64412	9200	54363	1404	283254	3037	3038	8520	54801	3043	26959	29915	57657	79885	10014	139324	55127	79654	57520	26091	51191	3280	55502	84667	23462	164045	79802	26275	10114	7290	3096	55355	80201	3105	3106	3107	3109	3112	3113	3122	3123	3127	3133	3131	79618	83872	10362	3159	8091	3148	54511	3156	3161	3162	3174	3176	10949	3199	3213	3228	84842	3251	3269	3274	8739	388697	9653	266722	3291	3283	3299	7184	6782	3305	22824	3309	126393	26353	10808	3357	5654	8692	54768	25998	3383	7087	79664	3397	3398	3399	3416	3422	9592	3428	3429	10437	10561	10964	64135	10581	3459	55764	26160	57722	3486	3487	3508	285313	10261	93185	3597	3598	27189	3606	10068	29949	3552	3553	53833	11009	3561	3569	3572	3575	10994	55364	3614	3623	3635	22876	3638	51141	253430	51194	9657	55721	8826	3656	359948	3662	3667	153572	3669	64843	3671	3672	22801	3676	3679	3680	3685	3688	3689	3693	3696	9358	80760	347365	9445	3705	3706	3710	10625	79960	9767	182	3717	221895	51528	221037	133746	3728	23189	256949	8850	10300	143879	84541	8514	3748	3750	3751	23704	3755	3756	131096	30818	80333	3769	3764	8645	3783	3786	3790	147040	11015	10765	8242	7403	80853	3791	202559	23366	85449	158405	3832	9928	81930	547	10112	9585	23046	3835	9493	55083	11004	3797	24137	374654	90990	3801	64837	89953	7071	51274	1316	122773	23588	55175	90293	9903	84861	151230	54800	26249	283212	56062	57563	55958	90417	3841	11133	51315	79412	889	3861	25984	342574	3853	3854	286887	338785	3856	144501	3892	339855	8942	144811	3898	3902	284217	3909	3913	10314	7805	3930	167691	3931	9836	197021	9079	753	10637	3953	85329	3958	3959	55366	89884	56956	3981	51474	8825	100505929	158038	3988	167410	3996	3993	64327	55716	55788	92255	64788	4000	4005	91694	79836	4015	4016	84695	84171	4023	57631	4034	57622	145581	121227	4035	4038	4040	4043	55227	9684	10234	441381	127495	55631	10489	201255	90506	94030	57554	388341	388886	84230	85444	222229	4045	4052	4057	4060	56925	4061	23643	254773	27076	130576	127018	57149	1130	8216	11178	4081	8379	4085	9935	4100	4107	9947	10916	57692	340895	10892	256691	4121	79694	4128	54627	4131	4133	5871	79929	79884	5602	4137	65108	4139	153562	10747	84930	4146	4147	23383	53615	55796	4163	4168	23263	90411	4170	55388	4171	4172	4173	4174	4175	4176	79892	55283	28985	161357	4193	116931	10025	9412	84466	9833	145873	4232	284207	79091	64863	4238	8076	55669	4242	126321	84879	256471	4257	8190	57534	64780	9645	11043	4284	79003	4286	4288	4289	283078	2315	27030	10962	4311	4312	4322	4325	64386	4314	4317	64210	4330	55233	92597	55034	5891	23041	23515	283385	56180	158747	143098	4359	3140	112609	55686	28977	60488	9242	4436	2956	4440	6307	692094	4502	4522	10797	8897	9107	55613	4543	143662	727897	4595	9961	54587	10514	4605	4608	4609	4615	56005	22989	57644	4638	85366	340156	29895	55892	399687	4430	4642	4542	283446	4645	4646	4647	4648	9172	127294	84665	745	440145	55728	10443	80155	80018	80218	254827	64859	8883	10135	4673	4674	63908	93100	375607	10	89796	89795	4683	83988	4685	64151	23397	29781	4688	10787	51517	10499	23385	55706	10403	4711	4712	10529	121441	23327	4741	257194	55247	4750	152110	4751	4752	140609	4753	9147	4756	10763	81832	81831	4758	140825	23114	4773	4776	4778	4783	4790	4792	4794	64332	4801	4804	4810	57224	4814	4815	22981	25934	79570	54475	54413	57502	57486	84166	204801	55655	51068	29922	349565	9397	4837	26155	10392	25926	4839	10528	51070	4857	64067	10886	261734	4882	4885	4886	1728	9975	3164	2494	4893	4897	9315	3084	8204	8829	9378	9379	8439	55695	51251	64943	59277	22854	4915	4922	4923	4925	55190	83540	57122	23511	129401	9688	51203	57495	64359	8638	54940	4952	79627	4969	93145	25903	56944	4958	4974	9480	4976	284521	390066	403273	219858	4998	5000	5001	114879	114880	114881	126014	9180	5013	5016	27199	55074	5021	9127	5031	55214	5033	8974	5034	5042	132430	135138	11252	51702	5063	23022	5066	56666	5069	9060	124222	54852	79957	54625	10038	83666	55010	5080	55872	5087	5091	5095	5097	51294	27253	5101	56126	56124	56132	56131	56114	5106	27445	5111	399909	64430	5122	5046	51449	11235	80380	27250	9141	132954	10846	5138	5139	5142	8654	27115	8622	56034	2923	149420	5163	5166	8572	54704	10630	23047	23037	23024	246330	5189	5210	5217	5224	80055	161779	5228	221692	55274	26147	112885	23469	26227	5257	22822	7262	90102	9796	5266	196500	51588	10464	9780	80119	9488	10026	23556	84720	51604	80235	5286	5288	5290	5293	8503	29992	5305	83394	9867	114780	5314	5570	5318	11187	23659	5321	283748	8398	10761	153770	5325	5326	5327	5328	5329	151056	5332	5333	5335	23007	23228	345557	5339	389072	5340	5347	10769	10733	5352	8985	5354	5357	5358	57088	5360	5361	5362	10154	5366	5367	6490	56937	5409	50640	87178	10957	55629	25886	282809	5420	23649	5424	5426	5427	11201	353497	10721	5430	55624	84892	10585	29954	5445	10631	25913	27068	10891	5475	8499	5479	85313	9677	23262	22843	5496	333926	151742	5500	5501	4659	26051	84152	55607	5516	5521	5522	5523	5530	9055	5547	639	93166	57580	10216	144165	166336	5557	5562	5563	51422	5580	5589	5593	5618	3276	55170	5621	5627	55015	10594	221823	79899	80863	5396	8492	11098	83886	5646	167681	158471	5660	29968	23362	5685	5706	375743	5725	26024	79810	5732	5733	5734	9536	10728	5737	5743	5754	7803	5792	5797	5800	5801	10076	9232	5806	83448	7837	92370	29108	5831	5834	5837	79912	25797	79832	22931	5861	51715	5873	5874	84932	9609	23682	115827	51209	5875	5881	29127	5884	56852	10635	8438	154064	57148	5900	9649	138046	10267	57610	26953	5908	5909	10411	11069	51195	5921	51655	5923	10125	25780	10633	51285	11186	11228	5925	57786	10741	282996	221662	55285	129831	27303	1827	1102	25898	112724	65055	5966	28954	54884	5982	5983	5985	130132	5990	64864	23179	56963	5997	5999	64285	9886	23221	23433	55288	58480	57589	79608	60626	253260	57494	9783	8737	8767	6017	151393	80010	10535	26994	54778	140432	63891	51444	11236	255488	57484	114804	81790	221687	91445	79102	140545	80352	51136	55328	6092	6098	26015	79871	84154	6103	51065	6195	6196	6198	113000	10325	6240	6241	50484	9136	81492	340419	6242	862	860	122042	6258	23429	6284	140576	6273	6275	6285	1901	8698	6288	22908	55511	23034	54809	219285	25939	79595	89958	1757	6303	6305	9169	286133	6319	23256	6447	6332	6334	6335	60592	11341	79634	222663	55681	6383	9672	6386	10484	9871	6400	6404	10371	10512	54910	10505	57715	10500	80031	8482	57515	347735	10955	5265	12	1992	6317	8710	5054	5270	5274	400120	27244	83667	91404	26040	23064	9814	57713	6422	6444	6446	10110	27352	10045	400745	6451	83699	23677	79729	79628	85358	53358	79801	387914	8036	57477	54414	51092	284266	10280	6493	57568	140885	55423	10572	10736	51804	221150	8935	122060	7884	8273	84068	26266	6563	6566	9122	220963	6571	6573	10560	6507	6509	6510	6574	51310	6583	283652	1468	91137	10861	284129	1836	65010	55315	6513	11182	7781	10463	347734	80723	120103	81539	54407	55089	57181	55630	6520	84102	54946	8501	126969	204962	50651	51151	283537	83959	8671	159963	8884	28968	6536	23657	8140	6546	6578	28231	353189	81796	26050	84189	6588	57228	6594	8467	10592	9126	10051	140775	23381	201895	643155	85027	6609	6610	55512	10924	27293	6591	6616	6617	6622	9627	25992	9751	6641	23161	57231	64089	8724	257364	58533	6646	54937	8470	57537	6663	9580	11063	6660	30812	6662	11262	6671	200162	26206	6678	64847	132851	83890	54908	25876	80208	8877	152185	27290	11005	6692	84501	90853	6695	10417	6696	84888	6703	10253	81848	84926	6708	6710	80763	6714	6741	23635	8082	6745	51066	9705	6482	8869	6480	10610	7903	29906	10735	10809	134429	80765	57519	6772	6775	27067	6781	261729	6491	6786	10963	114790	9263	56164	27148	27347	3925	50861	9399	219736	56977	64220	412	201595	6814	252983	9515	10923	8803	55959	6783	6820	56241	203328	54823	55638	100130958	10388	81493	6855	284612	255928	6863	10460	6869	6865	9015	6873	51616	26115	128989	10010	6890	55080	83940	57533	64786	125058	55773	93594	221322	54885	23061	219899	93627	29110	79718	10607	9096	9095	6911	90843	7062	6947	23424	11022	7006	7007	10178	26011	26136	54997	10420	54790	56155	56154	93081	7021	7022	29842	24144	7035	7037	23483	7039	7045	9392	7052	51078	79725	7057	7058	284486	9473	79896	57187	7064	7067	221981	57103	91151	7076	7078	64129	54962	7083	7086	116238	7089	9874	7092	7097	7098	7100	4071	116441	9375	56889	117531	147798	11322	23023	9911	57458	54499	23671	55273	54664	79073	11070	114908	55863	135932	55314	284339	201799	81615	153339	134285	80775	374395	8269	130612	114801	730130	161145	642987	643382	90488	55754	55076	120939	9528	80021	91147	55321	144110	26022	7112	5651	286527	81542	54495	56255	3371	7130	25816	8792	8764	55504	7292	23043	8711	3842	23534	84134	9868	116447	7153	7155	9760	94241	27296	27010	8459	22974	80305	7185	80342	7189	10293	66008	133022	10345	54210	55809	11277	57761	51127	10346	373	55521	84767	114088	9319	286144	55621	79979	51095	7216	7222	7223	4308	7226	7227	51393	59341	8848	1831	80705	57616	85480	27075	23555	10099	7105	7102	151613	199223	79809	79989	83894	7267	92104	158219	319089	7272	25809	164395	7277	203068	7280	10383	51174	5756	57544	10190	10587	7297	7298	7299	55075	6675	91373	9039	55236	7318	84959	11065	7321	7324	9246	92912	134111	7336	8266	134510	51366	51377	54963	90226	7352	55757	7360	133688	127933	9706	10497	201294	55898	8633	222643	137970	285175	7374	11045	7378	55665	7399	7398	8237	9097	9958	29761	23032	9736	57558	84101	55031	10208	84135	8674	6845	10451	11023	7411	1462	80124	51481	7424	55591	63894	7436	57191	23230	55187	9559	26276	55737	23355	7444	23584	51534	10352	57590	11169	64743	57418	79446	80232	9277	22911	284403	79968	29062	7466	54361	7474	7483	7490	9589	11059	7514	23039	64131	8089	55432	51646	353174	58486	63920	22890	65986	7709	57684	84614	9880	9923	23099	10773	79696	80149	152098	57683	79844	54503	254887	6935	93550	54469	85446	79776	162239	124961	7538	7539	643836	339559	23414	9765	84936	118813	100125288	55345	284307	342357	64393	10269	79830	7750	9205	51364	116225	163227	51427	7771	7559	7691	7692	7693	7694	7695	7697	7561	7702	7564	169841	7565	7728	7733	339318	7569	7738	7743	7761	7766	7770	353355	10780	9310	219749	10172	113835	339324	10127	10781	10308	10795	7576	129025	23036	90075	91975	55900	57343	57567	388569	26152	84671	6940	30832	195828	84911	151126	79750	346157	342908	79797	55659	147686	147923	155054	353088	7594	9668	163059	80818	220929	90594	51710	126070	126068	79973	203523	7596	285676	10794	90333	84627	388566	133923	147657	83744	115560	91392	84874	25925	116115	163255	125919	339327	284306	147694	256051	90233	148254	80032	148156	147837	147929	163081	374900	148266	126295	51276	137209	126231	64763	54807	84622	169270	146434	80095	84775	81856	79898	80110	284370	285267	9831	57547	199692	51193	84146	127665	65251	115950	55279	79862	79891	339500	340252	115509	7621	55762	80139	619279	286075	7562	163051	58491	7552	654254	7625	7626	7629	91661	58492	54989	342132	284309	163115	136051	7633	163049	126375	390980	388558	126017	55552	374899	55769	116412	284391	91664	54753	344787	345462	7643	7644	168374	81931	54680	22917	57829	65982	7579	342945	64288	55055	158586	26009
